,permid2,industry_type,Year,ESG Score,Environment Pillar Score,Social Pillar Score,Governance Pillar Score
0,nyK36PkDhmPfZecpMeZ6yv,Brown,2019,34.4796968077542,4.09024455077086,54.6217711081683,26.251968503937
1,nyK36PkDhmPfZecpMeZ6yv,Brown,2018,30.3943384056939,0.0,49.4348873600324,23.1166116611661
2,nyK36PkDhmPfZecpMeZ6yv,Brown,2017,33.1170384736607,0.0,50.2401409277744,28.3072562358276
0,Nx5CbhBKqX6SyKcR5qVag2,Brown,2021,54.8837476691931,36.8235838250816,80.529661364742,34.240186684471
1,Nx5CbhBKqX6SyKcR5qVag2,Brown,2020,40.8920688713381,38.6304462366212,52.0912786064301,25.1273199700969
2,Nx5CbhBKqX6SyKcR5qVag2,Brown,2019,38.5951113959991,31.4648117839607,51.5845935412818,25.7188253907286
3,Nx5CbhBKqX6SyKcR5qVag2,Brown,2018,22.8575608036602,6.54369784804568,37.8708517877663,17.6622662266226
4,Nx5CbhBKqX6SyKcR5qVag2,Brown,2017,19.4925279152497,5.44087665647299,33.7340432822115,12.8560090702947
0,o8WEy5H7YLGHmgMqaKy8Qq,Green,2021,69.0066755772699,64.3914691904315,71.3964997630625,68.3333333333333
1,o8WEy5H7YLGHmgMqaKy8Qq,Green,2020,70.9624934667171,63.0895103807882,76.7585574063895,68.3333333333333
2,o8WEy5H7YLGHmgMqaKy8Qq,Green,2019,74.5253238708036,65.8660856687171,76.9908539331089,75.0
3,o8WEy5H7YLGHmgMqaKy8Qq,Green,2018,65.0780050632072,32.1361870611085,65.0321926986305,75.0
4,o8WEy5H7YLGHmgMqaKy8Qq,Green,2017,56.0627700356289,20.9632878492527,46.2993548387096,75.0
5,o8WEy5H7YLGHmgMqaKy8Qq,Green,2016,24.8020868070577,4.35897435897435,40.6798360827992,17.2625142207053
0,hv4zeXkoNZADKiCZo3LEsx,Brown,2021,69.9987299720506,67.6862909421048,58.9119051593889,91.4832999135016
1,hv4zeXkoNZADKiCZo3LEsx,Brown,2020,69.4888184942216,66.5273155497212,59.4785920599512,90.1392882597262
2,hv4zeXkoNZADKiCZo3LEsx,Brown,2019,70.0029516686662,65.115706229198,60.6467241207276,92.34182083547
3,hv4zeXkoNZADKiCZo3LEsx,Brown,2018,63.9781134893508,67.3504171482761,49.8176117483444,82.3519672093184
4,hv4zeXkoNZADKiCZo3LEsx,Brown,2017,64.0383078067919,66.5500798118477,45.7829149041444,90.3566618566618
5,hv4zeXkoNZADKiCZo3LEsx,Brown,2016,68.7915311650781,69.7517086289432,52.9500402726414,93.3777202072539
6,hv4zeXkoNZADKiCZo3LEsx,Brown,2015,66.8087511578126,62.8566490152682,53.6811624088776,93.9880902339918
7,hv4zeXkoNZADKiCZo3LEsx,Brown,2014,66.6954316541984,61.8270982580809,60.036278191692,84.5869888077411
8,hv4zeXkoNZADKiCZo3LEsx,Brown,2013,68.039985179238,57.9996045832927,62.882969893719,90.8829724180267
9,hv4zeXkoNZADKiCZo3LEsx,Brown,2012,68.0684080532181,60.3261048833435,65.6592206867587,83.1140996695134
10,hv4zeXkoNZADKiCZo3LEsx,Brown,2011,63.592076188519,61.7941291713095,56.91179806638,77.1173671689135
11,hv4zeXkoNZADKiCZo3LEsx,Brown,2010,56.8062508686232,57.7628282130625,48.3477992513872,69.2976190476191
12,hv4zeXkoNZADKiCZo3LEsx,Brown,2009,57.2486192420525,58.5839544799562,45.7448874885315,74.1879768859943
13,hv4zeXkoNZADKiCZo3LEsx,Brown,2008,45.138923914103,48.2823554176619,42.8949499241016,44.3109627981708
14,hv4zeXkoNZADKiCZo3LEsx,Brown,2007,36.0493275929573,36.3059209029263,41.1369167871965,27.3435504469987
0,3gvkvPTxoeLTGWkdkVbQg6,Green,2021,34.6352812797372,0.0,29.6792047268051,67.4410686223153
1,3gvkvPTxoeLTGWkdkVbQg6,Green,2020,32.2641136915383,0.0,24.5211406545013,67.4959067706828
2,3gvkvPTxoeLTGWkdkVbQg6,Green,2019,31.4768011011822,0.0,23.3355010641025,66.7265091863517
3,3gvkvPTxoeLTGWkdkVbQg6,Green,2018,19.4029094082262,0.0,23.8610963592375,26.9691969196919
4,3gvkvPTxoeLTGWkdkVbQg6,Green,2017,26.0192809288513,0.0,25.7592677917813,45.4886621315193
0,6eDQQZqEm3Zq3grXrFUUh2,Brown,2019,12.9664119172847,0.0,11.7667844522968,23.5757575757575
1,6eDQQZqEm3Zq3grXrFUUh2,Brown,2018,18.4328535385749,0.0,9.79602791196993,42.3717948717948
2,6eDQQZqEm3Zq3grXrFUUh2,Brown,2017,17.7701969802151,0.0,12.8796764408493,36.4583333333333
3,6eDQQZqEm3Zq3grXrFUUh2,Brown,2016,13.5250340370749,0.0,16.4624505928853,19.2391922639363
4,6eDQQZqEm3Zq3grXrFUUh2,Brown,2015,13.5037972867858,0.0,16.0717009916094,19.6752450980392
0,CVTCX3JbtDbHnZyxWAiZAm,Brown,2015,25.6413923414287,3.42039800995025,27.4156889100463,50.0
1,CVTCX3JbtDbHnZyxWAiZAm,Brown,2014,19.229820583204,1.87621832358674,16.7073667073667,43.3333333333333
2,CVTCX3JbtDbHnZyxWAiZAm,Brown,2013,22.4616651692123,2.01781970649895,25.2777777777777,43.3333333333333
3,CVTCX3JbtDbHnZyxWAiZAm,Brown,2012,18.5365556520017,4.32389937106918,12.5814863102998,43.3333333333333
4,CVTCX3JbtDbHnZyxWAiZAm,Brown,2011,21.9387533370583,4.40705128205128,21.6644936983919,43.3333333333333
5,CVTCX3JbtDbHnZyxWAiZAm,Brown,2010,19.1228070175438,0.0,18.1511470985155,43.3333333333333
6,CVTCX3JbtDbHnZyxWAiZAm,Brown,2009,20.3002070393374,0.0,21.3210702341137,43.3333333333333
0,G82Xdm2Z6ogzyHeUyqjqz5,Brown,2021,25.9971264095718,3.66300366300366,2.18543046357615,77.2402654094639
1,G82Xdm2Z6ogzyHeUyqjqz5,Brown,2020,27.5069619177276,3.96825396825396,4.83443708609271,79.4808822113069
2,G82Xdm2Z6ogzyHeUyqjqz5,Brown,2019,27.4600626679812,0.0,8.19536423841058,82.0650918635171
0,mA4h46ZniWKUN4LJFjJp2F,Green,2021,44.8100317828177,1.4760147601476,44.73646612434,57.8723590012223
1,mA4h46ZniWKUN4LJFjJp2F,Green,2020,44.0829663970181,2.3313492063492,49.0893783506048,52.3808147934123
2,mA4h46ZniWKUN4LJFjJp2F,Green,2019,43.4496104345209,0.0,40.0635517364841,59.3438320209974
3,mA4h46ZniWKUN4LJFjJp2F,Green,2018,31.1358791325031,0.0,13.9111115072803,55.02200220022
4,mA4h46ZniWKUN4LJFjJp2F,Green,2017,27.1545474839331,0.0,6.4327485380117,52.7993197278911
0,EsP5NKYBaUTYfoA9k8PSpU,Brown,2015,42.0086345911014,41.484552129562,27.158833629386,67.0969932510081
1,EsP5NKYBaUTYfoA9k8PSpU,Brown,2014,46.7350519840552,37.2631962935788,31.0700901489405,85.9845103701759
2,EsP5NKYBaUTYfoA9k8PSpU,Brown,2013,36.5409643490673,36.8626487607817,34.16052030725,39.9811666496996
3,EsP5NKYBaUTYfoA9k8PSpU,Brown,2012,35.1564979647014,28.1844719601217,22.4035977424778,66.0503217132431
4,EsP5NKYBaUTYfoA9k8PSpU,Brown,2011,35.9427514202345,27.403300291047,25.2737578199721,65.6679264391666
5,EsP5NKYBaUTYfoA9k8PSpU,Brown,2010,20.3207162260602,8.58537173153392,16.7990429269811,42.9130079083719
6,EsP5NKYBaUTYfoA9k8PSpU,Brown,2009,16.9099496248468,8.04712767595872,13.3164928292047,35.5026041666666
7,EsP5NKYBaUTYfoA9k8PSpU,Brown,2008,21.1616894269314,6.48763381321521,14.2979874840242,53.4433473241336
0,oVZmu3xfxwRxLsfYNuVvS8,Green,2021,66.2432289154481,72.4397738966183,74.4978612188791,49.2452021112099
1,oVZmu3xfxwRxLsfYNuVvS8,Green,2020,60.0363699090876,45.4253243769373,71.8318678894631,66.2522729554764
2,oVZmu3xfxwRxLsfYNuVvS8,Green,2019,38.9841085500415,9.25925925925926,55.052099370854,60.2194225721784
3,oVZmu3xfxwRxLsfYNuVvS8,Green,2018,33.5081422946453,10.6199770378874,52.5290574809805,42.6567656765676
4,oVZmu3xfxwRxLsfYNuVvS8,Green,2017,34.8442211068213,12.9370629370629,53.8984864900358,42.6814058956916
5,oVZmu3xfxwRxLsfYNuVvS8,Green,2016,33.9689856632262,14.033264033264,50.2179510750939,42.2823779193206
0,5TxyyQJGK7AqZwfmh6Pygm,Brown,2019,15.2558154383505,0.57315233785822,12.6529908820966,43.6000146323173
1,5TxyyQJGK7AqZwfmh6Pygm,Brown,2018,15.5883705472973,0.736678852331893,11.0571954377614,46.7267740711353
2,5TxyyQJGK7AqZwfmh6Pygm,Brown,2017,20.5301079349984,0.47458473835394,15.0542522882948,61.7431097100086
3,5TxyyQJGK7AqZwfmh6Pygm,Brown,2016,25.3824835867619,0.637926403438087,16.0486333370121,79.5822361230872
4,5TxyyQJGK7AqZwfmh6Pygm,Brown,2015,20.1677125315651,0.646786492374727,14.3083696423803,60.9704325541291
5,5TxyyQJGK7AqZwfmh6Pygm,Brown,2014,22.4961117153421,5.58701425562441,16.3082980012113,59.2857352252321
6,5TxyyQJGK7AqZwfmh6Pygm,Brown,2013,29.8695935953766,8.44038042567454,17.8082846115632,81.9789576628275
7,5TxyyQJGK7AqZwfmh6Pygm,Brown,2012,28.0322999981083,3.37371768917838,19.938959345739,80.4732327713694
8,5TxyyQJGK7AqZwfmh6Pygm,Brown,2011,26.9988261624597,1.88405797101449,19.2856184219821,79.7211021505376
9,5TxyyQJGK7AqZwfmh6Pygm,Brown,2010,23.0097614132823,0.0,18.8960013217438,67.4742439348621
10,5TxyyQJGK7AqZwfmh6Pygm,Brown,2009,21.9169985307763,0.0,19.1944847605224,62.7151639344262
0,nfUNhznP68spLSNrNB32nr,Brown,2009,26.0243309740056,2.63360542122285,35.4606632382056,44.0859375
1,nfUNhznP68spLSNrNB32nr,Brown,2008,24.4922395441766,0.0,39.6008871770643,34.8363881591529
0,YLRTcYzEcArhb5j4YzTUa4,Green,2021,39.8710630441581,0.0,39.3618743782374,53.8318491356731
1,YLRTcYzEcArhb5j4YzTUa4,Green,2020,36.4740141199692,0.0,37.620697523599,47.1222190118463
2,YLRTcYzEcArhb5j4YzTUa4,Green,2019,31.5728001371526,0.0,31.2605953522897,42.5081364829396
3,YLRTcYzEcArhb5j4YzTUa4,Green,2018,37.5143056673836,0.0,35.0330744929414,53.2860286028603
4,YLRTcYzEcArhb5j4YzTUa4,Green,2017,35.4147358357787,0.0,32.1431689218681,51.5272108843537
5,YLRTcYzEcArhb5j4YzTUa4,Green,2016,24.9488614598537,0.0,30.0348904320302,26.5685437997724
6,YLRTcYzEcArhb5j4YzTUa4,Green,2015,19.8117518513641,0.0,28.9798326539369,14.344362745098
0,9SwE7L8Vrqi9op6qjGzXCG,Green,2020,44.6814997024374,0.0,55.7621142524422,64.3734951362804
1,9SwE7L8Vrqi9op6qjGzXCG,Green,2019,51.4131851120176,0.0,54.5156602785181,82.8619422572178
2,9SwE7L8Vrqi9op6qjGzXCG,Green,2018,51.7868737981171,0.0,59.287614928457,79.4774477447745
3,9SwE7L8Vrqi9op6qjGzXCG,Green,2017,30.6495270522001,0.0,33.7876614060257,48.2233560090703
0,fxVyg7wFQVZKXzj2odBSy4,Brown,2021,30.8176673318267,19.2681053146169,30.6076189181583,47.7162855677838
0,WS2LVvivtaEeNVXJJSpab4,Brown,2021,64.0486650675614,63.4972181483809,52.7062735572015,83.4279917381434
1,WS2LVvivtaEeNVXJJSpab4,Brown,2020,61.4138835825259,54.0624023136622,57.5246785196732,78.3249816986838
2,WS2LVvivtaEeNVXJJSpab4,Brown,2019,57.2804105171312,47.1282097175809,43.9430752946401,93.690308833347
3,WS2LVvivtaEeNVXJJSpab4,Brown,2018,52.3578716435125,43.4121223427003,37.2649392518456,89.9157515054641
4,WS2LVvivtaEeNVXJJSpab4,Brown,2017,32.4478442566424,11.9824965825245,19.6964560862866,82.6796176465166
5,WS2LVvivtaEeNVXJJSpab4,Brown,2016,34.4550541143833,19.5278771884925,19.3542372881356,80.5992352845107
6,WS2LVvivtaEeNVXJJSpab4,Brown,2015,34.5421420469409,22.7022282476448,18.8300207291793,77.2631062078188
7,WS2LVvivtaEeNVXJJSpab4,Brown,2014,36.3281212077045,22.4080401968624,22.0800480122514,79.6312461713485
8,WS2LVvivtaEeNVXJJSpab4,Brown,2013,32.3261094719157,23.8015037638358,18.4781481097903,67.2399809969799
9,WS2LVvivtaEeNVXJJSpab4,Brown,2012,32.821973861932,24.6546899419676,18.0009654981004,68.8184000768271
10,WS2LVvivtaEeNVXJJSpab4,Brown,2011,33.7060079532491,23.8298131529639,15.4183195095564,77.8333765608211
11,WS2LVvivtaEeNVXJJSpab4,Brown,2010,32.8173246775969,21.7726517789374,18.561080235131,72.0124231130503
12,WS2LVvivtaEeNVXJJSpab4,Brown,2009,25.7986410445095,19.3989733938973,18.864406779661,46.3359375
13,WS2LVvivtaEeNVXJJSpab4,Brown,2008,34.6104970260972,22.8515142362922,19.3213025808541,76.5223299211885
0,76RBTYPAEWwi9MXRmjZfFU,Brown,2010,10.5485587972717,11.2380489385836,11.0612434869861,8.70993546041267
1,76RBTYPAEWwi9MXRmjZfFU,Brown,2009,10.8065620086477,6.89215686274509,14.9612965650701,12.0598958333333
2,76RBTYPAEWwi9MXRmjZfFU,Brown,2008,9.36362117428765,1.25578321216126,16.5521377485819,13.8018741633199
0,8qPRv2mdmYKVxyUpE6DGyc,Brown,2019,38.1050495805463,25.8169625226082,58.2001193720738,22.7843877608099
1,8qPRv2mdmYKVxyUpE6DGyc,Brown,2018,50.9231076736167,25.4730369678127,69.4657949597145,57.0121381886087
2,8qPRv2mdmYKVxyUpE6DGyc,Brown,2017,54.4370320606129,35.0183503570306,71.9704799730654,53.5351028681169
3,8qPRv2mdmYKVxyUpE6DGyc,Brown,2016,61.4976559101031,42.6456582574292,69.389826178083,75.5844623841905
4,8qPRv2mdmYKVxyUpE6DGyc,Brown,2015,31.3408701149642,17.2976945033468,26.0870131196921,60.0799096783121
5,8qPRv2mdmYKVxyUpE6DGyc,Brown,2014,30.5190138924462,18.2049289794976,26.2903877421195,55.0994506807081
6,8qPRv2mdmYKVxyUpE6DGyc,Brown,2013,23.4058224083541,0.0,33.5341657122506,40.3549385567203
7,8qPRv2mdmYKVxyUpE6DGyc,Brown,2012,28.6452985651174,0.0,32.1147890363088,64.0174504584442
8,8qPRv2mdmYKVxyUpE6DGyc,Brown,2011,25.2668456709951,0.0,38.8776270633059,39.1760994064678
9,8qPRv2mdmYKVxyUpE6DGyc,Brown,2010,26.0038711490317,0.0,31.3432673964299,54.5254092794081
10,8qPRv2mdmYKVxyUpE6DGyc,Brown,2009,28.9833592322619,0.0,29.3588940536251,69.9107142857143
0,9RS9x9NXi4BFkzkPqL4mRn,Green,2014,45.4105870948074,0.0,35.5917050691244,67.4889116342545
1,9RS9x9NXi4BFkzkPqL4mRn,Green,2013,47.0400159941015,0.0,35.7268742272676,70.8938928693279
2,9RS9x9NXi4BFkzkPqL4mRn,Green,2012,40.268581252011,0.0,33.7616099071207,57.9523809523809
3,9RS9x9NXi4BFkzkPqL4mRn,Green,2011,44.3939010391889,0.0,23.5059422750424,75.6989247311828
4,9RS9x9NXi4BFkzkPqL4mRn,Green,2010,50.5218186791077,0.0,32.3271889400922,81.3459621136591
5,9RS9x9NXi4BFkzkPqL4mRn,Green,2009,44.7198464681236,0.0,28.7011884550085,71.9296448087432
6,9RS9x9NXi4BFkzkPqL4mRn,Green,2008,42.7122726495981,0.0,31.5423387096774,65.1445086705202
0,LLjauQeP8Mi3J6WHfqiNFN,Brown,2021,49.6913970136296,26.5678469166841,49.4168758501013,83.2850618372561
1,LLjauQeP8Mi3J6WHfqiNFN,Brown,2020,48.230930869027,25.9989346667347,46.1514682220675,83.5048003192741
2,LLjauQeP8Mi3J6WHfqiNFN,Brown,2019,45.2610965750233,20.4516080499447,44.3984256614501,82.2351852359918
3,LLjauQeP8Mi3J6WHfqiNFN,Brown,2018,45.5199267466045,17.2714501908343,47.2664720639493,83.1470160953377
4,LLjauQeP8Mi3J6WHfqiNFN,Brown,2017,43.1395846971474,21.9530871901984,38.0725913294141,81.8111369208931
5,LLjauQeP8Mi3J6WHfqiNFN,Brown,2016,43.9578489952772,24.3649018875682,42.0652945099296,75.1427597006465
6,LLjauQeP8Mi3J6WHfqiNFN,Brown,2015,43.6236268295426,24.6280460249591,44.2652375216687,69.7990973484611
7,LLjauQeP8Mi3J6WHfqiNFN,Brown,2014,38.1393580382624,24.4698193779214,38.1466449987274,57.7204209328782
8,LLjauQeP8Mi3J6WHfqiNFN,Brown,2013,36.8244254635131,32.9368100494861,37.1395473796487,41.8802244166185
9,LLjauQeP8Mi3J6WHfqiNFN,Brown,2012,26.4473532308977,20.8474127078778,31.1664591290603,26.7398444252376
10,LLjauQeP8Mi3J6WHfqiNFN,Brown,2011,42.4564749838676,22.0805776854086,44.4594477437253,68.3792779774476
11,LLjauQeP8Mi3J6WHfqiNFN,Brown,2010,48.8570211346666,22.8785482787021,55.004673203791,76.0175135593734
12,LLjauQeP8Mi3J6WHfqiNFN,Brown,2009,34.7023763152916,17.4544134990474,50.4650742588288,33.5911458333333
13,LLjauQeP8Mi3J6WHfqiNFN,Brown,2008,18.2067249592965,0.0,27.260728601129,29.4645247657296
0,3NHWXm6i4piM3qruGaFc4d,Green,2022,55.8268251143836,67.899071092637,42.0473440789561,73.6731092436974
1,3NHWXm6i4piM3qruGaFc4d,Green,2021,46.0920980816962,63.9667078467568,34.2879330684208,56.6092171717171
2,3NHWXm6i4piM3qruGaFc4d,Green,2020,37.8092223187063,36.1412969143232,30.9485787641127,51.5577656508137
3,3NHWXm6i4piM3qruGaFc4d,Green,2019,38.4166299496533,36.7355594174114,32.6279097998926,50.1904402304637
4,3NHWXm6i4piM3qruGaFc4d,Green,2018,34.6446192166142,26.4901034637876,34.6164878328621,39.8611889200124
5,3NHWXm6i4piM3qruGaFc4d,Green,2017,37.0592478063295,28.2896914580393,36.8435085939829,43.0124177030877
6,3NHWXm6i4piM3qruGaFc4d,Green,2016,36.8827118857584,27.0216437833714,35.9887818853336,44.7818255180563
7,3NHWXm6i4piM3qruGaFc4d,Green,2015,36.5450820609425,33.0680868838763,41.4656876921027,29.6440585887711
8,3NHWXm6i4piM3qruGaFc4d,Green,2014,27.0237763287963,3.94736842105263,25.5630687007407,44.3411437822701
9,3NHWXm6i4piM3qruGaFc4d,Green,2013,21.3823537931867,5.62865497076023,18.9194307944307,35.9161039284219
10,3NHWXm6i4piM3qruGaFc4d,Green,2012,19.8096008476516,5.95975232198142,22.5831474107336,23.4501104388744
11,3NHWXm6i4piM3qruGaFc4d,Green,2011,27.5234645231517,5.02392344497607,24.1819200964628,47.9550310620376
0,AxKtWjJEFttx5XDEh7JgyL,Brown,2020,59.1715992306016,45.6349206349206,41.7278747742323,92.7562958918427
1,AxKtWjJEFttx5XDEh7JgyL,Brown,2019,44.2107593540515,14.8809523809523,45.0055187637968,84.6057742782152
2,AxKtWjJEFttx5XDEh7JgyL,Brown,2018,33.220840094301,3.96825396825396,47.5918121613485,62.1188118811881
0,Wscs2vesAWMXZWC6fYAhQm,Brown,2019,73.5783420661911,75.1751835985311,61.348923389929,86.0349401446771
1,Wscs2vesAWMXZWC6fYAhQm,Brown,2018,70.6932435703662,72.9032948224218,53.3471959497051,88.4658065109647
2,Wscs2vesAWMXZWC6fYAhQm,Brown,2017,67.1331960460165,78.3572165708388,42.1535113086359,77.4484910495363
3,Wscs2vesAWMXZWC6fYAhQm,Brown,2016,69.1116022763173,71.4783100809527,56.5377000494967,80.5418002681496
4,Wscs2vesAWMXZWC6fYAhQm,Brown,2015,65.2795110639272,67.9740090968161,46.4240053575233,84.0436053628835
5,Wscs2vesAWMXZWC6fYAhQm,Brown,2014,65.8455069142888,71.1352657004831,43.1030020703933,84.6021380227873
6,Wscs2vesAWMXZWC6fYAhQm,Brown,2013,60.314140190146,55.8729457041814,41.7720320147153,92.2390800690244
7,Wscs2vesAWMXZWC6fYAhQm,Brown,2012,66.2179042051603,54.000810850656,62.6096491228069,94.0008380163659
8,Wscs2vesAWMXZWC6fYAhQm,Brown,2011,62.53369374536,60.9273182957393,40.2777777777777,93.7766339919101
9,Wscs2vesAWMXZWC6fYAhQm,Brown,2010,60.1258529699814,66.1549707602339,30.0281954887217,86.794228644764
10,Wscs2vesAWMXZWC6fYAhQm,Brown,2009,51.8135102099511,51.0025062656641,37.2114496768236,71.8503610460577
11,Wscs2vesAWMXZWC6fYAhQm,Brown,2008,51.4148466883149,51.2801769380716,39.0899122807017,67.2823027967536
12,Wscs2vesAWMXZWC6fYAhQm,Brown,2007,35.9088883510028,20.9626630679262,42.3872180451127,56.1008321096426
13,Wscs2vesAWMXZWC6fYAhQm,Brown,2006,13.7616915422885,1.38888888888888,23.0263157894736,25.5348258706467
14,Wscs2vesAWMXZWC6fYAhQm,Brown,2005,35.4155622852483,15.8283967494493,24.3421052631578,86.6575556979144
15,Wscs2vesAWMXZWC6fYAhQm,Brown,2004,32.9212826249067,14.9999999999999,26.3157894736841,75.3386776037783
0,ZgpLb3Y2s6cya8A79UJo5a,Green,2021,34.3441905742866,0.0,27.2791901970428,63.6773179675222
1,ZgpLb3Y2s6cya8A79UJo5a,Green,2020,31.2309081093329,0.0,20.6644777986241,61.678705576423
2,ZgpLb3Y2s6cya8A79UJo5a,Green,2019,31.1103966708565,0.0,17.0532674774456,64.6582677165354
3,ZgpLb3Y2s6cya8A79UJo5a,Green,2018,17.8004279648778,0.0,13.5679338412241,33.5236523652365
4,ZgpLb3Y2s6cya8A79UJo5a,Green,2017,22.9364863547065,0.0,14.9046731907178,45.5453514739229
0,jrvzmUBUps3nMfj3waBAfU,Brown,2020,21.9584991871821,4.55182072829132,13.8906215106922,60.0880626223092
1,jrvzmUBUps3nMfj3waBAfU,Brown,2019,22.7901899335831,4.62662337662338,11.5406102281685,67.4059662775616
0,fUthDdJxz2sTacG4cStSgA,Green,2021,21.225502923911,0.0,33.9283147795749,23.802165182469
1,fUthDdJxz2sTacG4cStSgA,Green,2020,20.8078300047184,0.0,38.3552220137585,18.692092844072
2,fUthDdJxz2sTacG4cStSgA,Green,2019,19.7045480449726,0.0,38.8752452080924,15.3742782152231
3,fUthDdJxz2sTacG4cStSgA,Green,2018,24.4508189436586,0.0,43.3303054199237,23.5500550055005
4,fUthDdJxz2sTacG4cStSgA,Green,2017,25.0956301846523,0.0,45.4373130759401,23.2925170068027
0,VoVq7M54irAUu8if7STNsc,Brown,2012,39.0342705204811,30.0383331843811,67.1465948831444,12.9710144927536
1,VoVq7M54irAUu8if7STNsc,Brown,2011,13.6854640694816,3.75816993464052,20.3794135986688,16.8217054263565
2,VoVq7M54irAUu8if7STNsc,Brown,2010,24.7726807546711,4.05629139072847,25.6423892711158,48.4920634920635
0,,,2015,13.1352218462108,0.0,31.6440121703955,1.13766339869281
0,cVGqUc99iWkd5fAc8TLC6s,Green,2010,23.8486356576185,3.63220160440807,43.7884267631103,7.02891326021934
1,cVGqUc99iWkd5fAc8TLC6s,Green,2009,26.0429523627591,5.34797359251788,45.4819914553655,10.1058743169398
2,cVGqUc99iWkd5fAc8TLC6s,Green,2008,30.2661194672458,11.5712074303405,45.3477375236432,19.1329479768786
3,cVGqUc99iWkd5fAc8TLC6s,Green,2007,42.4044998378154,21.1422985616534,45.3539137173856,48.4434654919236
4,cVGqUc99iWkd5fAc8TLC6s,Green,2006,11.0219154082387,15.2597402597402,14.6602944975458,4.25373134328358
5,cVGqUc99iWkd5fAc8TLC6s,Green,2005,9.55185382334776,0.0,16.6914867212707,4.60886895864474
6,cVGqUc99iWkd5fAc8TLC6s,Green,2004,6.49272742777662,0.0,12.7354121642482,1.30313199105145
7,cVGqUc99iWkd5fAc8TLC6s,Green,2003,6.43262973496832,0.0,12.9855958096901,0.806451612903226
8,cVGqUc99iWkd5fAc8TLC6s,Green,2002,7.79027276338458,0.0,14.7315582714971,2.28637413394919
0,c29tqVvFDf2Rq5MgAU2sCz,999,2011,45.7205618458864,48.6152073732718,61.7383917634019,23.6655372786958
1,c29tqVvFDf2Rq5MgAU2sCz,999,2010,58.7048651016116,56.3504464285714,78.3346518987341,33.6437853764135
2,c29tqVvFDf2Rq5MgAU2sCz,999,2009,56.372134438281,56.2348178137651,76.5227071202874,29.8863192818111
3,c29tqVvFDf2Rq5MgAU2sCz,999,2008,57.647671060801,57.5583809029579,80.8022912261391,27.1905178957202
4,c29tqVvFDf2Rq5MgAU2sCz,999,2007,36.0958214759762,48.6403508771929,50.2498995378742,13.2781088940715
5,c29tqVvFDf2Rq5MgAU2sCz,999,2006,18.2981710942144,0.0,19.5938818565401,22.6915422885572
6,c29tqVvFDf2Rq5MgAU2sCz,999,2005,8.44020993906773,0.0,13.1916817359855,4.99750871948181
7,c29tqVvFDf2Rq5MgAU2sCz,999,2004,7.60915741788431,0.0,13.83217639853,1.95190156599552
0,EDvfha4pPcyspZUvGdj6Sz,Brown,2020,26.6660257312302,4.5,41.0513024420638,15.1140866390425
1,EDvfha4pPcyspZUvGdj6Sz,Brown,2019,19.0858643370843,0.0,27.9861316215234,13.7291338582677
2,EDvfha4pPcyspZUvGdj6Sz,Brown,2018,21.2345482433488,0.0,30.7388908685222,15.7986798679868
3,EDvfha4pPcyspZUvGdj6Sz,Brown,2017,20.4329339630018,0.0,30.0567437800087,14.5725623582766
4,EDvfha4pPcyspZUvGdj6Sz,Brown,2016,20.231749242492,0.0,32.9723723143377,10.2005119453924
0,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2015,69.4963354290186,77.2400806837128,87.3085035918712,41.5345763170541
1,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2014,71.44807083515,74.1574193780075,89.3907766840159,46.8717948717948
2,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2013,74.4323942172069,76.2166129609738,87.0561461621355,57.3143158789574
3,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2012,76.774028417795,73.2253884656781,85.5011608273533,68.1067405276191
4,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2011,81.015136905188,74.0424430641821,92.791375613975,71.1384615384615
5,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2010,76.2053025850784,71.7498682000478,76.4463170415152,79.3393144697492
6,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2009,58.4158578623123,69.2205062205062,75.5707918590349,29.3212994602089
7,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2008,65.7759314793197,68.7179009759654,79.8642553099075,45.7148057148057
8,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2007,53.9300612134007,56.57132874114,74.1908992708614,26.1923253150057
9,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2006,51.0752703235249,47.9299036687845,75.2201676939308,22.4252136752136
10,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2005,60.1200663993695,46.031746031746,78.2905353153462,46.7640692640692
11,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2004,50.5657193680393,33.7301587301587,71.2446964923335,35.9274743779577
12,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2003,58.2994466297568,56.7460317460317,73.721920289855,39.6803429271279
13,YQ4SHNFwXMTEkBHHcEtCRZ,Brown,2002,41.0227450964205,42.063492063492,49.633152173913,29.2920353982301
0,b9NLz8MH77FMZsgpMJMy8U,Green,2010,45.5094313362656,36.4270299589161,25.3312059051425,65.6098458707154
1,b9NLz8MH77FMZsgpMJMy8U,Green,2009,34.8667606146209,35.0235145631565,26.9885215960908,41.6037735849056
